lotSize,rooms,floors,baths,price,saleResult,commission
3934.0,3.0,2.0,2.0,186424.0,Sold,11185.44
4477.0,5.0,1.0,2.0,186874.0,Sold,11212.44
3371.0,6.0,1.0,2.0,195931.0,Sold,11755.86
2807.0,5.0,3.0,1.0,224657.0,Unsold,0.0
2597.0,3.0,1.0,2.0,218445.0,Sold,13106.7
4593.0,5.0,1.0,2.0,176726.0,Sold,10603.56
3663.0,6.0,1.0,3.0,161884.0,Sold,9713.04
4689.0,3.0,1.0,3.0,189262.0,Sold,11355.72
4205.0,5.0,3.0,1.0,239630.0,Sold,14377.8
4764.0,5.0,3.0,1.0,223058.0,Sold,13383.48
4368.0,6.0,2.0,2.0,210857.0,Sold,12651.42
1202.0,4.0,3.0,3.0,193367.0,Sold,11602.02
4272.0,2.0,2.0,3.0,186414.0,Sold,11184.84
1318.0,6.0,3.0,1.0,220954.0,Sold,13257.24
2529.0,3.0,2.0,2.0,175976.0,Sold,10558.56
4643.0,1.0,1.0,3.0,241980.0,Sold,14518.8
4285.0,5.0,2.0,3.0,163546.0,Sold,9812.76
2521.0,4.0,1.0,2.0,194622.0,Unsold,0.0
3279.0,3.0,2.0,1.0,219043.0,Unsold,0.0
1560.0,5.0,1.0,1.0,200012.0,Sold,12000.72
3924.0,5.0,3.0,2.0,192895.0,Sold,11573.7
4792.0,6.0,2.0,2.0,192204.0,Sold,11532.24
2838.0,2.0,2.0,2.0,193620.0,Sold,11617.2
2509.0,3.0,2.0,2.0,175657.0,Sold,10539.42
1155.0,5.0,2.0,3.0,165708.0,Sold,9942.48
3006.0,5.0,2.0,3.0,164021.0,Sold,9841.26
1860.0,3.0,2.0,2.0,169289.0,Sold,10157.34
3607.0,6.0,1.0,3.0,158762.0,Sold,9525.72
2711.0,6.0,2.0,1.0,194700.0,Sold,11682.0
4629.0,3.0,1.0,3.0,214127.0,Sold,12847.62
4383.0,3.0,3.0,1.0,240944.0,Sold,14456.64
1094.0,5.0,2.0,1.0,199460.0,Sold,11967.6
4826.0,3.0,2.0,2.0,190250.0,Sold,11415.0
1663.0,5.0,2.0,3.0,168298.0,Sold,10097.88
2608.0,4.0,3.0,2.0,205541.0,Unsold,0.0
1988.0,3.0,1.0,3.0,185432.0,Sold,11125.92
1126.0,6.0,2.0,1.0,224731.0,Sold,13483.86
4016.0,4.0,2.0,2.0,196467.0,Sold,11788.02
3017.0,6.0,3.0,3.0,198249.0,Sold,11894.94
4058.0,6.0,2.0,1.0,221218.0,Sold,13273.08
4024.0,6.0,2.0,2.0,187107.0,Sold,11226.42
4405.0,6.0,1.0,3.0,163708.0,Unsold,0.0
1125.0,2.0,1.0,1.0,222429.0,Unsold,0.0
2959.0,3.0,2.0,2.0,165609.0,Sold,9936.54
3280.0,3.0,1.0,3.0,213551.0,Sold,12813.06
1438.0,5.0,3.0,2.0,198391.0,Unsold,0.0
4999.0,1.0,1.0,1.0,243558.0,Unsold,0.0
3975.0,3.0,2.0,2.0,170601.0,Sold,10236.06
3428.0,3.0,3.0,3.0,167099.0,Sold,10025.94
3712.0,6.0,2.0,3.0,185573.0,Sold,11134.38
2294.0,5.0,1.0,1.0,204429.0,Unsold,0.0
3823.0,2.0,1.0,1.0,254771.0,Unsold,0.0
1618.0,3.0,1.0,2.0,231200.0,Unsold,0.0
3149.0,4.0,1.0,1.0,249665.0,Sold,14979.9
1062.0,5.0,2.0,3.0,173359.0,Sold,10401.54
2598.0,3.0,2.0,2.0,166350.0,Sold,9981.0
4352.0,5.0,1.0,3.0,153329.0,Sold,9199.74
3715.0,2.0,2.0,2.0,188934.0,Sold,11336.04
4470.0,5.0,3.0,1.0,231844.0,Unsold,0.0
4899.0,2.0,2.0,3.0,184901.0,Sold,11094.06
2656.0,5.0,1.0,1.0,194326.0,Unsold,0.0
4575.0,3.0,1.0,1.0,197683.0,Unsold,0.0
1155.0,2.0,1.0,2.0,212072.0,Sold,12724.32
4175.0,5.0,2.0,1.0,193219.0,Sold,11593.14
4910.0,5.0,1.0,1.0,206786.0,Sold,12407.16
3441.0,4.0,2.0,2.0,184007.0,Unsold,0.0
3147.0,2.0,2.0,1.0,218453.0,Sold,13107.18
3244.0,6.0,3.0,3.0,186884.0,Sold,11213.04
4678.0,6.0,2.0,1.0,236315.0,Sold,14178.9
2460.0,5.0,3.0,1.0,224344.0,Sold,13460.64
1875.0,4.0,3.0,2.0,206126.0,Unsold,0.0
2465.0,1.0,1.0,3.0,237756.0,Unsold,0.0
3640.0,3.0,1.0,2.0,231421.0,Sold,13885.26
2483.0,3.0,3.0,2.0,174645.0,Sold,10478.7
1166.0,2.0,2.0,3.0,183802.0,Sold,11028.12
4452.0,6.0,1.0,3.0,162629.0,Sold,9757.74
1149.0,5.0,2.0,3.0,164648.0,Sold,9878.88
4834.0,6.0,2.0,3.0,185728.0,Sold,11143.68
1029.0,6.0,3.0,3.0,199081.0,Sold,11944.86
2381.0,5.0,1.0,1.0,190567.0,Unsold,0.0
3541.0,1.0,1.0,1.0,218784.0,Sold,13127.04
3231.0,5.0,1.0,2.0,184768.0,Sold,11086.08
4292.0,6.0,3.0,2.0,225276.0,Sold,13516.56
1320.0,6.0,2.0,3.0,204863.0,Sold,12291.78
2798.0,4.0,1.0,2.0,203604.0,Sold,12216.24
2905.0,4.0,1.0,2.0,208939.0,Sold,12536.34
3605.0,5.0,2.0,1.0,191739.0,Unsold,0.0
4021.0,2.0,1.0,3.0,194304.0,Sold,11658.24
3447.0,3.0,3.0,3.0,173029.0,Sold,10381.74
3330.0,6.0,3.0,2.0,221048.0,Sold,13262.88
1396.0,5.0,3.0,2.0,192269.0,Sold,11536.14
3238.0,6.0,2.0,3.0,206524.0,Sold,12391.44
4146.0,3.0,3.0,2.0,182766.0,Sold,10965.96
2839.0,4.0,3.0,2.0,200269.0,Sold,12016.14
1943.0,5.0,2.0,3.0,164006.0,Sold,9840.36
2835.0,6.0,2.0,1.0,215343.0,Unsold,0.0
2200.0,1.0,1.0,3.0,229392.0,Unsold,0.0
1889.0,4.0,1.0,2.0,191323.0,Unsold,0.0
4106.0,2.0,1.0,1.0,244483.0,Sold,14668.98
1645.0,4.0,2.0,3.0,161965.0,Sold,9717.9
3709.0,6.0,1.0,2.0,193372.0,Sold,11602.32
1927.0,4.0,2.0,2.0,194575.0,Sold,11674.5
3036.0,6.0,2.0,2.0,183485.0,Sold,11009.1
3894.0,6.0,3.0,1.0,218869.0,Sold,13132.14
4180.0,5.0,1.0,2.0,174934.0,Sold,10496.04
4143.0,4.0,1.0,3.0,175935.0,Sold,10556.1
3738.0,5.0,2.0,2.0,187371.0,Sold,11242.26
1435.0,4.0,2.0,3.0,154575.0,Sold,9274.5
3334.0,5.0,1.0,2.0,176540.0,Sold,10592.4
4279.0,3.0,2.0,1.0,230039.0,Unsold,0.0
4269.0,2.0,1.0,2.0,236012.0,Unsold,0.0
1494.0,2.0,1.0,3.0,208889.0,Sold,12533.34
1954.0,3.0,3.0,3.0,163604.0,Sold,9816.24
1156.0,4.0,3.0,3.0,178024.0,Sold,10681.44
1532.0,2.0,2.0,2.0,199748.0,Unsold,0.0
1568.0,1.0,1.0,1.0,231661.0,Unsold,0.0
4855.0,2.0,1.0,1.0,244382.0,Unsold,0.0
1327.0,6.0,1.0,1.0,208802.0,Sold,12528.12
3733.0,6.0,3.0,2.0,214349.0,Unsold,0.0
1612.0,1.0,1.0,1.0,226953.0,Sold,13617.18
2196.0,4.0,3.0,2.0,201494.0,Sold,12089.64
3635.0,2.0,2.0,2.0,183649.0,Sold,11018.94
4870.0,5.0,1.0,1.0,208241.0,Unsold,0.0
2403.0,1.0,1.0,3.0,248281.0,Sold,14896.86
3333.0,3.0,3.0,2.0,168032.0,Sold,10081.92
1302.0,5.0,1.0,2.0,179426.0,Unsold,0.0
2518.0,2.0,2.0,1.0,206566.0,Unsold,0.0
2068.0,4.0,1.0,1.0,219298.0,Unsold,0.0
1562.0,1.0,1.0,1.0,238652.0,Sold,14319.12
4216.0,3.0,3.0,3.0,180336.0,Sold,10820.16
2072.0,3.0,1.0,3.0,186106.0,Sold,11166.36
4311.0,4.0,1.0,1.0,237493.0,Unsold,0.0
1786.0,4.0,2.0,1.0,210529.0,Sold,12631.74
3086.0,5.0,3.0,3.0,194970.0,Sold,11698.2
4170.0,3.0,3.0,1.0,230533.0,Sold,13831.98
1359.0,4.0,2.0,2.0,174665.0,Sold,10479.9
2321.0,4.0,3.0,3.0,174136.0,Sold,10448.16
2485.0,2.0,2.0,2.0,168035.0,Sold,10082.1
1782.0,3.0,1.0,3.0,201199.0,Unsold,0.0
2185.0,2.0,1.0,2.0,207480.0,Unsold,0.0
4699.0,1.0,1.0,1.0,264652.0,Sold,15879.12
4047.0,6.0,3.0,1.0,206183.0,Unsold,0.0
4782.0,2.0,1.0,2.0,217304.0,Unsold,0.0
1251.0,1.0,1.0,1.0,267491.0,Unsold,0.0
1664.0,3.0,2.0,2.0,170518.0,Sold,10231.08
2337.0,5.0,3.0,1.0,202075.0,Sold,12124.5
4285.0,2.0,2.0,3.0,189209.0,Sold,11352.54
1478.0,4.0,3.0,2.0,194743.0,Sold,11684.58
2008.0,6.0,3.0,1.0,212099.0,Sold,12725.94
1843.0,4.0,3.0,2.0,195817.0,Sold,11749.02
3141.0,4.0,1.0,1.0,227346.0,Unsold,0.0
3503.0,3.0,1.0,1.0,201380.0,Sold,12082.8
2279.0,5.0,3.0,3.0,184868.0,Sold,11092.08
4844.0,6.0,1.0,3.0,160082.0,Sold,9604.92
1458.0,6.0,2.0,2.0,209351.0,Unsold,0.0
3480.0,2.0,2.0,1.0,214874.0,Unsold,0.0
4920.0,1.0,1.0,2.0,212323.0,Sold,12739.38
4207.0,5.0,1.0,2.0,188655.0,Sold,11319.3
1800.0,6.0,1.0,3.0,162224.0,Sold,9733.44
3206.0,3.0,2.0,2.0,176080.0,Sold,10564.8
3896.0,6.0,2.0,2.0,207649.0,Unsold,0.0
3429.0,2.0,2.0,1.0,210795.0,Sold,12647.7
1148.0,5.0,1.0,2.0,192642.0,Sold,11558.52
4167.0,3.0,2.0,1.0,226249.0,Sold,13574.94
1636.0,6.0,1.0,3.0,175525.0,Sold,10531.5
3298.0,6.0,3.0,2.0,217666.0,Sold,13059.96
3171.0,5.0,3.0,3.0,194211.0,Unsold,0.0
1248.0,5.0,1.0,1.0,192412.0,Sold,11544.72
3374.0,6.0,1.0,1.0,199396.0,Sold,11963.76
1925.0,6.0,3.0,2.0,226671.0,Sold,13600.26
2464.0,6.0,1.0,1.0,208972.0,Sold,12538.32
4140.0,5.0,2.0,2.0,196228.0,Sold,11773.68
2313.0,3.0,3.0,3.0,158479.0,Sold,9508.74
2937.0,5.0,3.0,2.0,181482.0,Sold,10888.92
3208.0,5.0,3.0,1.0,211810.0,Unsold,0.0
2181.0,3.0,1.0,2.0,207485.0,Sold,12449.1
2559.0,3.0,3.0,3.0,161790.0,Sold,9707.4
4482.0,6.0,1.0,3.0,155823.0,Sold,9349.38
4905.0,4.0,1.0,2.0,206519.0,Sold,12391.14
1074.0,4.0,2.0,2.0,192872.0,Sold,11572.32
2012.0,5.0,3.0,3.0,188986.0,Sold,11339.16
4575.0,3.0,3.0,2.0,210486.0,Sold,12629.16
3507.0,6.0,3.0,1.0,215884.0,Sold,12953.04
4251.0,2.0,2.0,2.0,192984.0,Sold,11579.04
4860.0,5.0,3.0,2.0,212687.0,Sold,12761.22
4241.0,6.0,2.0,3.0,199571.0,Unsold,0.0
2747.0,3.0,1.0,1.0,204798.0,Sold,12287.88
1918.0,4.0,3.0,2.0,187200.0,Unsold,0.0
2233.0,1.0,1.0,1.0,255451.0,Sold,15327.06
2246.0,4.0,3.0,3.0,173572.0,Sold,10414.32
4113.0,6.0,2.0,2.0,215341.0,Unsold,0.0
4051.0,4.0,1.0,2.0,196861.0,Sold,11811.66
3252.0,5.0,2.0,1.0,186057.0,Sold,11163.42
4195.0,3.0,3.0,3.0,174139.0,Sold,10448.34
1681.0,5.0,3.0,3.0,181976.0,Sold,10918.56
1248.0,5.0,3.0,2.0,192385.0,Unsold,0.0
2515.0,2.0,1.0,1.0,230879.0,Sold,13852.74
3460.0,6.0,2.0,2.0,195381.0,Sold,11722.86
2062.0,3.0,3.0,1.0,208035.0,Sold,12482.1
4713.0,5.0,3.0,3.0,184195.0,Sold,11051.7
2107.0,3.0,2.0,2.0,161067.0,Sold,9664.02
2029.0,6.0,3.0,1.0,204026.0,Sold,12241.56
3123.0,6.0,2.0,2.0,184329.0,Sold,11059.74
3575.0,4.0,2.0,2.0,196667.0,Sold,11800.02
2420.0,3.0,2.0,3.0,175520.0,Sold,10531.2
2862.0,4.0,2.0,1.0,200422.0,Unsold,0.0
4778.0,2.0,1.0,1.0,247510.0,Sold,14850.6
2856.0,6.0,1.0,2.0,172243.0,Sold,10334.58
3060.0,5.0,2.0,2.0,191806.0,Sold,11508.36
1023.0,4.0,1.0,1.0,219239.0,Sold,13154.34
1515.0,4.0,3.0,1.0,221502.0,Sold,13290.12
4307.0,6.0,1.0,1.0,210462.0,Unsold,0.0
4904.0,2.0,1.0,3.0,219365.0,Sold,13161.9
2502.0,5.0,3.0,2.0,179973.0,Sold,10798.38
3733.0,5.0,2.0,2.0,194185.0,Sold,11651.1
3878.0,6.0,3.0,2.0,220957.0,Sold,13257.42
4226.0,5.0,3.0,1.0,209539.0,Unsold,0.0
3240.0,3.0,1.0,2.0,199785.0,Sold,11987.1
1958.0,4.0,1.0,2.0,175656.0,Sold,10539.36
2302.0,3.0,2.0,2.0,171715.0,Sold,10302.9
3033.0,5.0,3.0,1.0,210141.0,Sold,12608.46
2336.0,3.0,2.0,3.0,182640.0,Sold,10958.4
4203.0,6.0,2.0,1.0,243246.0,Sold,14594.76
1009.0,5.0,2.0,1.0,194525.0,Unsold,0.0
1648.0,1.0,1.0,2.0,221443.0,Sold,13286.58
3782.0,6.0,3.0,2.0,222183.0,Sold,13330.98
2522.0,3.0,3.0,2.0,189284.0,Sold,11357.04
3360.0,6.0,2.0,2.0,192488.0,Sold,11549.28
1133.0,3.0,2.0,3.0,167555.0,Sold,10053.3
1262.0,4.0,2.0,1.0,193561.0,Sold,11613.66
3350.0,6.0,3.0,3.0,190623.0,Sold,11437.38
3314.0,3.0,2.0,1.0,210597.0,Sold,12635.82
3324.0,4.0,1.0,3.0,182511.0,Sold,10950.66
4359.0,4.0,3.0,1.0,237408.0,Sold,14244.48
1778.0,6.0,1.0,1.0,201963.0,Sold,12117.78
2838.0,2.0,2.0,2.0,164312.0,Sold,9858.72
1676.0,5.0,2.0,3.0,161957.0,Sold,9717.42
1659.0,3.0,1.0,3.0,205385.0,Unsold,0.0
3682.0,3.0,2.0,1.0,213087.0,Sold,12785.22
1291.0,3.0,2.0,2.0,169780.0,Sold,10186.8
1381.0,5.0,1.0,1.0,207263.0,Sold,12435.78
3607.0,6.0,3.0,2.0,208670.0,Unsold,0.0
3651.0,3.0,2.0,1.0,204310.0,Unsold,0.0
2470.0,1.0,1.0,2.0,236940.0,Sold,14216.4
4953.0,4.0,2.0,2.0,194386.0,Unsold,0.0
4475.0,2.0,1.0,3.0,217170.0,Sold,13030.2
1646.0,6.0,3.0,3.0,179150.0,Sold,10749.0
3177.0,2.0,2.0,2.0,178286.0,Sold,10697.16
2494.0,6.0,2.0,3.0,199033.0,Sold,11941.98
2206.0,5.0,2.0,3.0,172671.0,Sold,10360.26
3184.0,5.0,3.0,1.0,207364.0,Unsold,0.0
3431.0,3.0,1.0,1.0,207887.0,Sold,12473.22
3338.0,5.0,1.0,3.0,149901.0,Sold,8994.06
2803.0,6.0,2.0,2.0,188681.0,Sold,11320.86
4309.0,5.0,2.0,2.0,181192.0,Sold,10871.52
2044.0,3.0,2.0,3.0,162515.0,Sold,9750.9
4081.0,3.0,2.0,3.0,180728.0,Sold,10843.68
1009.0,4.0,3.0,1.0,210697.0,Sold,12641.82
3897.0,4.0,2.0,3.0,148922.0,Sold,8935.32
2696.0,5.0,3.0,1.0,210476.0,Sold,12628.56
2270.0,3.0,3.0,2.0,191474.0,Sold,11488.44
2378.0,5.0,3.0,2.0,185803.0,Sold,11148.18
4743.0,4.0,2.0,3.0,162526.0,Sold,9751.56
3603.0,3.0,3.0,1.0,205709.0,Sold,12342.54
2495.0,5.0,2.0,1.0,179957.0,Sold,10797.42
1851.0,3.0,2.0,1.0,192331.0,Unsold,0.0
2401.0,2.0,2.0,2.0,164953.0,Sold,9897.18
1406.0,2.0,2.0,3.0,167101.0,Sold,10026.06
4394.0,6.0,3.0,3.0,191393.0,Sold,11483.58
3253.0,3.0,3.0,2.0,188985.0,Sold,11339.1
4208.0,3.0,3.0,3.0,176084.0,Sold,10565.04
1500.0,6.0,3.0,2.0,200779.0,Sold,12046.74
2132.0,3.0,3.0,1.0,186176.0,Sold,11170.56
4241.0,4.0,3.0,1.0,222248.0,Unsold,0.0
4732.0,5.0,1.0,2.0,187213.0,Sold,11232.78
4869.0,2.0,2.0,1.0,218902.0,Sold,13134.12
3413.0,6.0,2.0,3.0,189237.0,Unsold,0.0
4031.0,1.0,1.0,1.0,275913.0,Unsold,0.0
3669.0,6.0,2.0,1.0,227797.0,Sold,13667.82
3720.0,3.0,3.0,3.0,171391.0,Sold,10283.46
1158.0,3.0,1.0,2.0,220833.0,Unsold,0.0
3728.0,2.0,1.0,1.0,253278.0,Unsold,0.0
1866.0,4.0,2.0,1.0,189999.0,Sold,11399.94
2121.0,5.0,2.0,1.0,194513.0,Sold,11670.78
4569.0,4.0,3.0,3.0,185075.0,Sold,11104.5
1340.0,6.0,3.0,3.0,194423.0,Sold,11665.38
3276.0,6.0,1.0,2.0,176010.0,Sold,10560.6
2020.0,6.0,1.0,2.0,180281.0,Sold,10816.86
2786.0,4.0,2.0,3.0,142497.0,Sold,8549.82
4989.0,3.0,2.0,2.0,191469.0,Unsold,0.0
1509.0,2.0,2.0,1.0,186550.0,Sold,11193.0
4736.0,5.0,3.0,2.0,218802.0,Unsold,0.0
4079.0,5.0,1.0,1.0,205071.0,Sold,12304.26
3166.0,6.0,3.0,2.0,221542.0,Sold,13292.52
1535.0,6.0,2.0,2.0,181917.0,Sold,10915.02
4631.0,2.0,2.0,3.0,205420.0,Sold,12325.2
4674.0,6.0,2.0,2.0,181063.0,Sold,10863.78
1742.0,4.0,3.0,1.0,218680.0,Sold,13120.8
4682.0,5.0,1.0,3.0,161461.0,Sold,9687.66
1433.0,5.0,1.0,2.0,179963.0,Sold,10797.78
4640.0,5.0,3.0,1.0,235587.0,Unsold,0.0
2453.0,4.0,1.0,2.0,184412.0,Sold,11064.72
1134.0,5.0,1.0,2.0,173676.0,Sold,10420.56
4031.0,4.0,3.0,1.0,225156.0,Sold,13509.36
4175.0,3.0,3.0,1.0,241941.0,Unsold,0.0
2646.0,5.0,2.0,1.0,176147.0,Sold,10568.82
3958.0,6.0,1.0,1.0,210542.0,Sold,12632.52
4047.0,4.0,2.0,3.0,152019.0,Sold,9121.14
4620.0,5.0,1.0,1.0,199101.0,Sold,11946.06
1283.0,3.0,3.0,2.0,183258.0,Unsold,0.0
1149.0,2.0,1.0,3.0,219099.0,Sold,13145.94
3995.0,5.0,2.0,2.0,194733.0,Sold,11683.98
4909.0,2.0,2.0,1.0,237126.0,Sold,14227.56
2641.0,6.0,2.0,3.0,200839.0,Sold,12050.34
2279.0,5.0,3.0,1.0,216204.0,Unsold,0.0
3185.0,2.0,2.0,1.0,198726.0,Sold,11923.56
2975.0,4.0,2.0,3.0,137030.0,Sold,8221.8
3372.0,6.0,3.0,1.0,202235.0,Sold,12134.1
4624.0,4.0,3.0,2.0,204589.0,Sold,12275.34
1482.0,3.0,3.0,1.0,220947.0,Unsold,0.0
3907.0,2.0,2.0,1.0,225242.0,Unsold,0.0
1472.0,4.0,1.0,1.0,214013.0,Sold,12840.78
2469.0,4.0,2.0,2.0,186658.0,Sold,11199.48
4018.0,3.0,2.0,1.0,209123.0,Sold,12547.38
3267.0,5.0,3.0,1.0,217945.0,Sold,13076.7
4325.0,5.0,1.0,3.0,162351.0,Sold,9741.06
2963.0,6.0,2.0,3.0,187222.0,Sold,11233.32
2936.0,4.0,3.0,1.0,193243.0,Sold,11594.58
1619.0,6.0,2.0,3.0,188635.0,Sold,11318.1
4749.0,4.0,3.0,2.0,215165.0,Sold,12909.9
3023.0,6.0,2.0,1.0,212132.0,Sold,12727.92
4625.0,3.0,3.0,2.0,213230.0,Sold,12793.8
2384.0,4.0,3.0,3.0,171815.0,Sold,10308.9
3919.0,6.0,3.0,1.0,206823.0,Sold,12409.38
4688.0,6.0,3.0,2.0,200161.0,Sold,12009.66
3694.0,3.0,3.0,3.0,154006.0,Sold,9240.36
1188.0,4.0,2.0,1.0,203601.0,Sold,12216.06
3796.0,6.0,1.0,3.0,149401.0,Sold,8964.06
4005.0,2.0,2.0,1.0,206737.0,Sold,12404.22
3026.0,6.0,3.0,3.0,179769.0,Sold,10786.14
3040.0,6.0,2.0,2.0,184546.0,Sold,11072.76
3975.0,4.0,2.0,2.0,167612.0,Sold,10056.72
3818.0,6.0,2.0,2.0,171548.0,Sold,10292.88
2419.0,3.0,1.0,3.0,202515.0,Sold,12150.9
1126.0,4.0,3.0,3.0,176869.0,Unsold,0.0
4624.0,1.0,1.0,1.0,287089.0,Sold,17225.34
1460.0,4.0,3.0,2.0,176349.0,Sold,10580.94
4876.0,3.0,1.0,3.0,183271.0,Sold,10996.26
4147.0,4.0,3.0,1.0,220328.0,Sold,13219.68
1989.0,6.0,2.0,3.0,178458.0,Sold,10707.48
2373.0,5.0,3.0,2.0,188231.0,Unsold,0.0
2558.0,2.0,1.0,3.0,210969.0,Sold,12658.14
4755.0,3.0,3.0,3.0,183870.0,Sold,11032.2
1201.0,3.0,2.0,3.0,168477.0,Sold,10108.62
1785.0,5.0,2.0,1.0,193674.0,Sold,11620.44
3377.0,6.0,2.0,2.0,169472.0,Sold,10168.32
2126.0,4.0,2.0,3.0,148080.0,Sold,8884.8
4801.0,6.0,3.0,3.0,192992.0,Sold,11579.52
1473.0,3.0,2.0,2.0,153661.0,Sold,9219.66
1770.0,5.0,3.0,2.0,191244.0,Unsold,0.0
4973.0,1.0,1.0,3.0,244867.0,Unsold,0.0
4885.0,3.0,1.0,2.0,229476.0,Sold,13768.56
1541.0,6.0,2.0,1.0,203954.0,Sold,12237.24
3594.0,4.0,2.0,1.0,190618.0,Sold,11437.08
4598.0,2.0,2.0,3.0,192131.0,Unsold,0.0
4577.0,2.0,2.0,2.0,185153.0,Sold,11109.18
1006.0,4.0,2.0,3.0,160966.0,Sold,9657.96
1329.0,5.0,3.0,2.0,188066.0,Sold,11283.96
4703.0,5.0,3.0,2.0,219455.0,Sold,13167.3
3351.0,6.0,3.0,3.0,202269.0,Sold,12136.14
1860.0,5.0,3.0,2.0,188625.0,Sold,11317.5
4429.0,6.0,2.0,1.0,220787.0,Sold,13247.22
1576.0,3.0,2.0,3.0,156832.0,Sold,9409.92
3709.0,1.0,1.0,3.0,239836.0,Unsold,0.0
3008.0,4.0,1.0,1.0,221205.0,Sold,13272.3
4051.0,6.0,1.0,3.0,149245.0,Sold,8954.699999999999
2213.0,6.0,2.0,1.0,212359.0,Unsold,0.0
2703.0,2.0,1.0,1.0,252205.0,Sold,15132.3
4109.0,6.0,2.0,3.0,186731.0,Sold,11203.86
4785.0,3.0,3.0,3.0,180637.0,Sold,10838.22
4065.0,6.0,3.0,1.0,218976.0,Sold,13138.56
4700.0,5.0,3.0,2.0,198801.0,Unsold,0.0
2945.0,1.0,1.0,3.0,242439.0,Sold,14546.34
1002.0,3.0,3.0,1.0,199770.0,Sold,11986.2
4938.0,5.0,1.0,2.0,172371.0,Sold,10342.26
3329.0,6.0,1.0,3.0,147816.0,Unsold,0.0
4800.0,1.0,1.0,2.0,263356.0,Sold,15801.36
3442.0,5.0,2.0,3.0,167940.0,Sold,10076.4
4849.0,4.0,2.0,3.0,154546.0,Sold,9272.76
4566.0,6.0,3.0,1.0,228168.0,Sold,13690.08
2585.0,6.0,2.0,3.0,186852.0,Sold,11211.12
2062.0,5.0,1.0,2.0,165995.0,Unsold,0.0
4838.0,2.0,2.0,3.0,189941.0,Sold,11396.46
1469.0,6.0,2.0,2.0,176289.0,Sold,10577.34
2851.0,3.0,2.0,1.0,189421.0,Sold,11365.26
4958.0,6.0,1.0,3.0,160667.0,Sold,9640.02
3422.0,6.0,2.0,2.0,165707.0,Sold,9942.42
2046.0,3.0,2.0,3.0,154944.0,Sold,9296.64
4848.0,3.0,2.0,1.0,226736.0,Sold,13604.16
4708.0,6.0,1.0,2.0,174327.0,Sold,10459.62
1218.0,6.0,3.0,1.0,223949.0,Sold,13436.94
1606.0,3.0,2.0,3.0,167626.0,Sold,10057.56
2129.0,5.0,2.0,3.0,147565.0,Sold,8853.9
4998.0,4.0,3.0,3.0,184918.0,Sold,11095.08
4049.0,5.0,3.0,2.0,208360.0,Sold,12501.6
3292.0,5.0,2.0,1.0,184324.0,Sold,11059.44
3876.0,5.0,2.0,3.0,147202.0,Sold,8832.119999999999
3898.0,3.0,3.0,3.0,159784.0,Sold,9587.04
4506.0,3.0,3.0,3.0,174312.0,Sold,10458.72
4503.0,4.0,3.0,3.0,186502.0,Sold,11190.12
3817.0,6.0,3.0,3.0,182699.0,Unsold,0.0
1535.0,1.0,1.0,2.0,254704.0,Sold,15282.24
4769.0,6.0,1.0,3.0,159115.0,Sold,9546.9
3196.0,3.0,2.0,3.0,143221.0,Sold,8593.26
1091.0,3.0,1.0,3.0,219356.0,Sold,13161.36
3810.0,4.0,3.0,3.0,168537.0,Sold,10112.22
1786.0,6.0,2.0,1.0,208879.0,Sold,12532.74
2702.0,6.0,1.0,2.0,167216.0,Sold,10032.96
3219.0,5.0,3.0,3.0,200064.0,Sold,12003.84
1869.0,4.0,3.0,1.0,196749.0,Unsold,0.0
4665.0,2.0,2.0,2.0,199961.0,Sold,11997.66
2178.0,6.0,3.0,1.0,208975.0,Sold,12538.5
4644.0,5.0,1.0,2.0,192369.0,Sold,11542.14
2891.0,2.0,2.0,2.0,171471.0,Sold,10288.26
4265.0,6.0,3.0,3.0,189358.0,Sold,11361.48
1739.0,5.0,2.0,2.0,182436.0,Sold,10946.16
4109.0,4.0,2.0,2.0,197589.0,Sold,11855.34
4670.0,3.0,2.0,1.0,225551.0,Sold,13533.06
3647.0,3.0,3.0,2.0,183280.0,Unsold,0.0
2524.0,1.0,1.0,1.0,244103.0,Sold,14646.18
2119.0,6.0,3.0,2.0,203585.0,Sold,12215.1
2235.0,6.0,1.0,1.0,188562.0,Sold,11313.72
3921.0,3.0,3.0,2.0,201668.0,Sold,12100.08
2063.0,6.0,3.0,1.0,205275.0,Sold,12316.5
4930.0,4.0,2.0,2.0,191271.0,Sold,11476.26
4373.0,4.0,1.0,3.0,185235.0,Unsold,0.0
2264.0,2.0,1.0,1.0,243266.0,Unsold,0.0
4137.0,1.0,1.0,2.0,251389.0,Sold,15083.34
3979.0,3.0,3.0,1.0,232660.0,Sold,13959.6
3589.0,3.0,2.0,1.0,199308.0,Sold,11958.48
4229.0,3.0,3.0,3.0,162056.0,Sold,9723.36
2313.0,4.0,3.0,3.0,158993.0,Sold,9539.58
4615.0,3.0,3.0,1.0,229795.0,Sold,13787.7
2396.0,6.0,2.0,2.0,177253.0,Unsold,0.0
2854.0,1.0,1.0,3.0,238819.0,Unsold,0.0
1756.0,2.0,1.0,1.0,221088.0,Sold,13265.28
2070.0,6.0,1.0,2.0,173187.0,Sold,10391.22
2465.0,4.0,2.0,2.0,158170.0,Sold,9490.2
1191.0,5.0,3.0,3.0,187159.0,Sold,11229.54
3149.0,5.0,3.0,2.0,177199.0,Sold,10631.94
