rooms,floors,baths,lotSize,price,saleResult,commission
1.0,1.0,1.0,2562.0,262239.0,Sold,15734.34
1.0,1.0,1.0,2563.0,308231.0,Sold,18493.86
1.0,1.0,1.0,2575.0,288176.0,Sold,17290.559999999998
1.0,1.0,1.0,2576.0,258674.0,Sold,15520.44
1.0,1.0,1.0,2578.0,261997.0,Sold,15719.82
1.0,1.0,1.0,2578.0,291709.0,Sold,17502.54
1.0,1.0,1.0,2585.0,276194.0,Sold,16571.64
1.0,1.0,1.0,2589.0,304005.0,Sold,18240.3
1.0,1.0,1.0,2592.0,229936.0,Sold,13796.16
1.0,1.0,1.0,2592.0,294400.0,Sold,17664.0
1.0,1.0,1.0,2594.0,240821.0,Sold,14449.26
1.0,1.0,1.0,2595.0,199439.0,Sold,11966.34
1.0,1.0,1.0,2598.0,276778.0,Sold,16606.68
1.0,1.0,1.0,2598.0,307466.0,Sold,18447.96
1.0,1.0,1.0,2599.0,279483.0,Sold,16768.98
1.0,1.0,1.0,2603.0,269855.0,Sold,16191.3
1.0,1.0,1.0,2607.0,271368.0,Sold,16282.08
1.0,1.0,1.0,2609.0,243452.0,Sold,14607.12
1.0,1.0,1.0,2625.0,266868.0,Sold,16012.08
1.0,1.0,1.0,2635.0,253327.0,Sold,15199.62
1.0,1.0,1.0,2635.0,265227.0,Sold,15913.62
1.0,1.0,1.0,2637.0,256831.0,Sold,15409.86
1.0,1.0,1.0,2637.0,275582.0,Sold,16534.92
1.0,1.0,1.0,2637.0,275851.0,Sold,16551.059999999998
1.0,1.0,1.0,2650.0,281264.0,Sold,16875.84
1.0,1.0,1.0,2651.0,265505.0,Sold,15930.3
1.0,1.0,1.0,2657.0,290895.0,Sold,17453.7
1.0,1.0,1.0,2664.0,262004.0,Sold,15720.24
1.0,1.0,1.0,2676.0,279338.0,Sold,16760.28
1.0,1.0,1.0,2682.0,274941.0,Sold,16496.46
1.0,1.0,1.0,2683.0,238686.0,Sold,14321.16
1.0,1.0,1.0,2683.0,270404.0,Sold,16224.24
1.0,1.0,1.0,2684.0,284851.0,Sold,17091.059999999998
1.0,1.0,1.0,2686.0,255972.0,Sold,15358.32
1.0,1.0,1.0,2689.0,278060.0,Sold,16683.6
1.0,1.0,1.0,2690.0,266253.0,Sold,15975.18
1.0,1.0,1.0,2696.0,279452.0,Sold,16767.12
1.0,1.0,1.0,2703.0,268349.0,Sold,16100.94
1.0,1.0,1.0,2716.0,259100.0,Sold,15546.0
1.0,1.0,1.0,2717.0,256191.0,Sold,15371.46
1.0,1.0,1.0,2718.0,261509.0,Sold,15690.54
1.0,1.0,1.0,2721.0,276179.0,Sold,16570.739999999998
1.0,1.0,1.0,2722.0,283057.0,Sold,16983.42
1.0,1.0,1.0,2726.0,256194.0,Sold,15371.64
1.0,1.0,1.0,2735.0,238962.0,Sold,14337.72
1.0,1.0,1.0,2738.0,255926.0,Sold,15355.56
1.0,1.0,1.0,2748.0,269288.0,Sold,16157.28
1.0,1.0,1.0,2748.0,271821.0,Sold,16309.26
1.0,1.0,1.0,2751.0,254705.0,Sold,15282.3
1.0,1.0,1.0,2751.0,265148.0,Sold,15908.88
1.0,1.0,1.0,2751.0,296628.0,Sold,17797.68
1.0,1.0,1.0,2752.0,246032.0,Sold,14761.92
1.0,1.0,1.0,2752.0,307260.0,Sold,18435.6
1.0,1.0,1.0,2757.0,256757.0,Sold,15405.42
1.0,1.0,1.0,2766.0,273334.0,Sold,16400.04
1.0,1.0,1.0,2769.0,267034.0,Sold,16022.04
1.0,1.0,1.0,2770.0,277766.0,Sold,16665.96
1.0,1.0,1.0,2771.0,287409.0,Sold,17244.54
1.0,1.0,1.0,2776.0,279699.0,Sold,16781.94
1.0,1.0,1.0,2782.0,259814.0,Sold,15588.84
1.0,1.0,1.0,2784.0,265229.0,Sold,15913.74
1.0,1.0,1.0,2785.0,290781.0,Sold,17446.86
1.0,1.0,1.0,2795.0,247136.0,Sold,14828.16
1.0,1.0,1.0,2795.0,271262.0,Sold,16275.72
1.0,1.0,1.0,2796.0,270695.0,Sold,16241.7
1.0,1.0,1.0,2797.0,274940.0,Sold,16496.399999999998
1.0,1.0,1.0,2798.0,254276.0,Sold,15256.56
1.0,1.0,1.0,2801.0,250903.0,Sold,15054.18
1.0,1.0,1.0,2802.0,257556.0,Sold,15453.36
1.0,1.0,1.0,2805.0,293266.0,Sold,17595.96
1.0,1.0,1.0,2806.0,266074.0,Sold,15964.44
1.0,1.0,1.0,2812.0,250012.0,Sold,15000.72
1.0,1.0,1.0,2814.0,291143.0,Sold,17468.579999999998
1.0,1.0,1.0,2815.0,234173.0,Sold,14050.38
1.0,1.0,1.0,2817.0,309664.0,Sold,18579.84
1.0,1.0,1.0,2823.0,253590.0,Sold,15215.4
1.0,1.0,1.0,2824.0,268377.0,Sold,16102.62
1.0,1.0,1.0,2826.0,292462.0,Sold,17547.72
1.0,1.0,1.0,2830.0,265294.0,Sold,15917.64
1.0,1.0,1.0,2833.0,281669.0,Sold,16900.14
1.0,1.0,1.0,2834.0,277896.0,Sold,16673.76
1.0,1.0,1.0,2835.0,282147.0,Sold,16928.82
1.0,1.0,1.0,2847.0,261094.0,Sold,15665.64
1.0,1.0,1.0,2857.0,271684.0,Sold,16301.04
1.0,1.0,1.0,2857.0,278082.0,Sold,16684.92
1.0,1.0,1.0,2858.0,256846.0,Sold,15410.76
1.0,1.0,1.0,2865.0,246394.0,Sold,14783.64
1.0,1.0,1.0,2869.0,242545.0,Sold,14552.7
1.0,1.0,1.0,2870.0,265422.0,Sold,15925.32
1.0,1.0,1.0,2874.0,272001.0,Sold,16320.06
1.0,1.0,1.0,2874.0,284362.0,Sold,17061.72
1.0,1.0,1.0,2876.0,280287.0,Sold,16817.22
1.0,1.0,1.0,2880.0,270933.0,Sold,16255.98
1.0,1.0,1.0,2884.0,272255.0,Sold,16335.3
1.0,1.0,1.0,2886.0,279407.0,Sold,16764.42
1.0,1.0,1.0,2888.0,255553.0,Sold,15333.18
1.0,1.0,1.0,2888.0,291567.0,Sold,17494.02
1.0,1.0,1.0,2894.0,248001.0,Sold,14880.06
1.0,1.0,1.0,2898.0,253819.0,Sold,15229.14
1.0,1.0,1.0,2902.0,252732.0,Sold,15163.92
1.0,1.0,1.0,2902.0,260215.0,Sold,15612.9
1.0,1.0,1.0,2902.0,264344.0,Sold,15860.64
1.0,1.0,1.0,2907.0,284580.0,Sold,17074.8
1.0,1.0,1.0,2911.0,236486.0,Sold,14189.16
1.0,1.0,1.0,2916.0,280904.0,Sold,16854.239999999998
1.0,1.0,1.0,2917.0,271795.0,Sold,16307.7
1.0,1.0,1.0,2920.0,268249.0,Sold,16094.94
1.0,1.0,1.0,2920.0,282250.0,Sold,16935.0
1.0,1.0,1.0,2920.0,282348.0,Sold,16940.88
1.0,1.0,1.0,2922.0,246203.0,Sold,14772.18
1.0,1.0,1.0,2928.0,280284.0,Sold,16817.04
1.0,1.0,1.0,2933.0,275525.0,Sold,16531.5
1.0,1.0,1.0,2936.0,267851.0,Sold,16071.06
1.0,1.0,1.0,2942.0,260648.0,Sold,15638.88
1.0,1.0,1.0,2954.0,282053.0,Sold,16923.18
1.0,1.0,1.0,2956.0,300297.0,Sold,18017.82
1.0,1.0,1.0,2960.0,296416.0,Sold,17784.96
1.0,1.0,1.0,2964.0,276258.0,Sold,16575.48
1.0,1.0,1.0,2966.0,239814.0,Sold,14388.84
1.0,1.0,1.0,2967.0,274245.0,Sold,16454.7
1.0,1.0,1.0,2981.0,273314.0,Sold,16398.84
1.0,1.0,1.0,2981.0,274738.0,Sold,16484.28
1.0,1.0,1.0,2981.0,296624.0,Sold,17797.44
1.0,1.0,1.0,2990.0,238885.0,Sold,14333.1
1.0,1.0,1.0,2991.0,279265.0,Sold,16755.899999999998
1.0,1.0,1.0,2993.0,284049.0,Sold,17042.94
1.0,1.0,1.0,2999.0,280372.0,Sold,16822.32
1.0,1.0,1.0,3008.0,268989.0,Sold,16139.34
1.0,1.0,1.0,3013.0,274190.0,Sold,16451.399999999998
1.0,1.0,1.0,3025.0,294659.0,Sold,17679.54
1.0,1.0,1.0,3031.0,284050.0,Sold,17043.0
1.0,1.0,1.0,3040.0,263867.0,Sold,15832.02
1.0,1.0,1.0,3041.0,249598.0,Sold,14975.88
1.0,1.0,1.0,3045.0,283285.0,Sold,16997.1
1.0,1.0,1.0,3047.0,256768.0,Sold,15406.08
1.0,1.0,1.0,3052.0,273803.0,Sold,16428.18
1.0,1.0,1.0,3054.0,285622.0,Sold,17137.32
1.0,1.0,1.0,3055.0,265067.0,Sold,15904.02
1.0,1.0,1.0,3063.0,283324.0,Sold,16999.44
1.0,1.0,1.0,3064.0,293790.0,Sold,17627.399999999998
1.0,1.0,1.0,3067.0,257819.0,Sold,15469.14
1.0,1.0,1.0,3090.0,275736.0,Sold,16544.16
1.0,1.0,1.0,3093.0,268760.0,Sold,16125.6
1.0,1.0,1.0,3094.0,272468.0,Sold,16348.08
1.0,1.0,1.0,3097.0,285380.0,Sold,17122.8
1.0,1.0,1.0,3100.0,273366.0,Sold,16401.96
1.0,1.0,1.0,3107.0,263859.0,Sold,15831.54
1.0,1.0,1.0,3108.0,282800.0,Sold,16968.0
1.0,1.0,1.0,3112.0,252386.0,Sold,15143.16
1.0,1.0,1.0,3119.0,256080.0,Sold,15364.8
1.0,1.0,1.0,3120.0,243209.0,Sold,14592.54
1.0,1.0,1.0,3122.0,282608.0,Sold,16956.48
1.0,1.0,1.0,3123.0,260851.0,Sold,15651.06
1.0,1.0,1.0,3124.0,258569.0,Sold,15514.14
1.0,1.0,1.0,3134.0,286676.0,Sold,17200.559999999998
1.0,1.0,1.0,3138.0,263227.0,Sold,15793.62
1.0,1.0,1.0,3139.0,284652.0,Sold,17079.12
1.0,1.0,1.0,3156.0,293891.0,Sold,17633.46
1.0,1.0,1.0,3158.0,270247.0,Sold,16214.82
1.0,1.0,1.0,3163.0,249475.0,Sold,14968.5
1.0,1.0,1.0,3163.0,251481.0,Sold,15088.86
1.0,1.0,1.0,3166.0,264557.0,Sold,15873.42
1.0,1.0,1.0,3170.0,282406.0,Sold,16944.36
1.0,1.0,1.0,3171.0,279236.0,Sold,16754.16
1.0,1.0,1.0,3173.0,258356.0,Sold,15501.36
1.0,1.0,1.0,3177.0,275145.0,Sold,16508.7
1.0,1.0,1.0,3177.0,276441.0,Sold,16586.46
1.0,1.0,1.0,3189.0,309794.0,Sold,18587.64
1.0,1.0,1.0,3193.0,307078.0,Sold,18424.68
1.0,1.0,1.0,3194.0,260952.0,Sold,15657.12
1.0,1.0,1.0,3200.0,272383.0,Sold,16342.98
1.0,1.0,1.0,3201.0,270505.0,Sold,16230.3
1.0,1.0,1.0,3203.0,281238.0,Sold,16874.28
1.0,1.0,1.0,3204.0,264901.0,Sold,15894.06
1.0,1.0,1.0,3212.0,252803.0,Sold,15168.18
1.0,1.0,1.0,3218.0,270723.0,Sold,16243.38
1.0,1.0,1.0,3219.0,282858.0,Sold,16971.48
1.0,1.0,1.0,3220.0,283604.0,Sold,17016.239999999998
1.0,1.0,1.0,3223.0,239536.0,Sold,14372.16
1.0,1.0,1.0,3223.0,290155.0,Sold,17409.3
1.0,1.0,1.0,3228.0,263277.0,Sold,15796.62
1.0,1.0,1.0,3229.0,289563.0,Sold,17373.78
1.0,1.0,1.0,3229.0,291463.0,Sold,17487.78
1.0,1.0,1.0,3234.0,278289.0,Sold,16697.34
1.0,1.0,1.0,3238.0,277276.0,Sold,16636.559999999998
1.0,1.0,1.0,3239.0,280279.0,Sold,16816.739999999998
1.0,1.0,1.0,3242.0,264238.0,Sold,15854.28
1.0,1.0,1.0,3247.0,270530.0,Sold,16231.8
1.0,1.0,1.0,3252.0,257811.0,Sold,15468.66
1.0,1.0,1.0,3253.0,279444.0,Sold,16766.64
1.0,1.0,1.0,3258.0,285677.0,Sold,17140.62
1.0,1.0,1.0,3259.0,305338.0,Sold,18320.28
1.0,1.0,1.0,3260.0,267045.0,Sold,16022.7
1.0,1.0,1.0,3262.0,286641.0,Sold,17198.46
1.0,1.0,1.0,3264.0,239570.0,Sold,14374.2
1.0,1.0,1.0,3274.0,295045.0,Sold,17702.7
1.0,1.0,1.0,3280.0,267057.0,Sold,16023.42
1.0,1.0,1.0,3282.0,267231.0,Sold,16033.86
1.0,1.0,1.0,3287.0,273176.0,Sold,16390.559999999998
1.0,1.0,1.0,3298.0,267007.0,Sold,16020.42
1.0,1.0,1.0,3305.0,288116.0,Sold,17286.96
1.0,1.0,1.0,3310.0,284796.0,Sold,17087.76
1.0,1.0,1.0,3314.0,289295.0,Sold,17357.7
1.0,1.0,1.0,3316.0,308939.0,Sold,18536.34
1.0,1.0,1.0,3322.0,276432.0,Sold,16585.92
1.0,1.0,1.0,3326.0,263095.0,Sold,15785.7
1.0,1.0,1.0,3329.0,276362.0,Sold,16581.72
1.0,1.0,1.0,3332.0,262294.0,Sold,15737.64
1.0,1.0,1.0,3332.0,282709.0,Sold,16962.54
1.0,1.0,1.0,3335.0,280268.0,Sold,16816.079999999998
1.0,1.0,1.0,3336.0,277436.0,Sold,16646.16
1.0,1.0,1.0,3338.0,283304.0,Sold,16998.239999999998
1.0,1.0,1.0,3339.0,310789.0,Sold,18647.34
1.0,1.0,1.0,3348.0,278598.0,Sold,16715.88
1.0,1.0,1.0,3350.0,268382.0,Sold,16102.92
1.0,1.0,1.0,3353.0,290206.0,Sold,17412.36
1.0,1.0,1.0,3355.0,304246.0,Sold,18254.76
1.0,1.0,1.0,3356.0,299445.0,Sold,17966.7
1.0,1.0,1.0,3364.0,253093.0,Sold,15185.58
1.0,1.0,1.0,3364.0,271141.0,Sold,16268.46
1.0,1.0,1.0,3365.0,308319.0,Sold,18499.14
1.0,1.0,1.0,3366.0,274020.0,Sold,16441.2
1.0,1.0,1.0,3370.0,301053.0,Sold,18063.18
1.0,1.0,1.0,3372.0,285827.0,Sold,17149.62
1.0,1.0,1.0,3378.0,278563.0,Sold,16713.78
1.0,1.0,1.0,3380.0,282709.0,Sold,16962.54
1.0,1.0,1.0,3398.0,292895.0,Sold,17573.7
1.0,1.0,1.0,3400.0,305421.0,Sold,18325.26
1.0,1.0,1.0,3402.0,253746.0,Sold,15224.76
1.0,1.0,1.0,3408.0,262227.0,Sold,15733.62
1.0,1.0,1.0,3417.0,285009.0,Sold,17100.54
1.0,1.0,1.0,3420.0,204082.0,Sold,12244.92
1.0,1.0,1.0,3421.0,260312.0,Sold,15618.72
1.0,1.0,1.0,3427.0,262312.0,Sold,15738.72
1.0,1.0,1.0,3429.0,301252.0,Sold,18075.12
1.0,1.0,1.0,3437.0,275677.0,Sold,16540.62
1.0,1.0,1.0,3440.0,259016.0,Sold,15540.96
1.0,1.0,1.0,3446.0,252744.0,Sold,15164.64
1.0,1.0,1.0,3451.0,316502.0,Sold,18990.12
1.0,1.0,1.0,3457.0,304962.0,Sold,18297.72
1.0,1.0,1.0,3461.0,272000.0,Sold,16320.0
1.0,1.0,1.0,3472.0,281497.0,Sold,16889.82
1.0,1.0,1.0,3473.0,271014.0,Sold,16260.84
1.0,1.0,1.0,3476.0,273766.0,Sold,16425.96
1.0,1.0,1.0,3480.0,279878.0,Sold,16792.68
1.0,1.0,1.0,3493.0,259851.0,Sold,15591.06
1.0,1.0,1.0,3498.0,280243.0,Sold,16814.579999999998
1.0,1.0,1.0,3498.0,283026.0,Sold,16981.559999999998
1.0,1.0,1.0,3501.0,278110.0,Sold,16686.6
1.0,1.0,1.0,3503.0,298310.0,Sold,17898.6
1.0,1.0,1.0,3509.0,262419.0,Sold,15745.14
1.0,1.0,1.0,3513.0,280086.0,Sold,16805.16
1.0,1.0,1.0,3515.0,262031.0,Sold,15721.86
1.0,1.0,1.0,3522.0,259147.0,Sold,15548.82
1.0,1.0,1.0,3522.0,259796.0,Sold,15587.76
1.0,1.0,1.0,3532.0,309863.0,Sold,18591.78
1.0,1.0,1.0,3534.0,260296.0,Sold,15617.76
1.0,1.0,1.0,3535.0,266331.0,Sold,15979.86
1.0,1.0,1.0,3541.0,218784.0,Sold,13127.04
1.0,1.0,1.0,3541.0,265735.0,Sold,15944.1
1.0,1.0,1.0,3541.0,286935.0,Sold,17216.1
1.0,1.0,1.0,3546.0,264038.0,Sold,15842.28
1.0,1.0,1.0,3551.0,267673.0,Sold,16060.38
1.0,1.0,1.0,3558.0,280735.0,Sold,16844.1
1.0,1.0,1.0,3563.0,263854.0,Sold,15831.24
1.0,1.0,1.0,3570.0,289680.0,Sold,17380.8
1.0,1.0,1.0,3577.0,250469.0,Sold,15028.14
1.0,1.0,1.0,3579.0,268355.0,Sold,16101.3
1.0,1.0,1.0,3584.0,270500.0,Sold,16230.0
1.0,1.0,1.0,3586.0,281280.0,Sold,16876.8
1.0,1.0,1.0,3591.0,313481.0,Sold,18808.86
1.0,1.0,1.0,3592.0,268605.0,Sold,16116.3
1.0,1.0,1.0,3593.0,266953.0,Sold,16017.18
1.0,1.0,1.0,3598.0,304064.0,Sold,18243.84
1.0,1.0,1.0,3604.0,295657.0,Sold,17739.42
1.0,1.0,1.0,3604.0,307944.0,Sold,18476.64
1.0,1.0,1.0,3608.0,271890.0,Sold,16313.4
1.0,1.0,1.0,3611.0,298628.0,Sold,17917.68
1.0,1.0,1.0,3634.0,280860.0,Sold,16851.6
1.0,1.0,1.0,3638.0,266641.0,Sold,15998.46
1.0,1.0,1.0,3645.0,282429.0,Sold,16945.739999999998
1.0,1.0,1.0,3655.0,263876.0,Sold,15832.56
1.0,1.0,1.0,3668.0,271707.0,Sold,16302.42
1.0,1.0,1.0,3669.0,257188.0,Sold,15431.28
1.0,1.0,1.0,3678.0,293788.0,Sold,17627.28
1.0,1.0,1.0,3680.0,313858.0,Sold,18831.48
1.0,1.0,1.0,3695.0,281698.0,Sold,16901.88
1.0,1.0,1.0,3696.0,276460.0,Sold,16587.6
1.0,1.0,1.0,3699.0,300392.0,Sold,18023.52
1.0,1.0,1.0,3701.0,265406.0,Sold,15924.36
1.0,1.0,1.0,3701.0,276662.0,Sold,16599.72
1.0,1.0,1.0,3702.0,266678.0,Sold,16000.68
1.0,1.0,1.0,3703.0,273047.0,Sold,16382.82
1.0,1.0,1.0,3705.0,284805.0,Sold,17088.3
1.0,1.0,1.0,3712.0,320819.0,Sold,19249.14
1.0,1.0,1.0,3726.0,246778.0,Sold,14806.68
1.0,1.0,1.0,3726.0,269636.0,Sold,16178.16
1.0,1.0,1.0,3731.0,251557.0,Sold,15093.42
1.0,1.0,1.0,3732.0,299537.0,Sold,17972.219999999998
1.0,1.0,1.0,3744.0,286365.0,Sold,17181.899999999998
1.0,1.0,1.0,3747.0,282946.0,Sold,16976.76
1.0,1.0,1.0,3750.0,299945.0,Sold,17996.7
1.0,1.0,1.0,3752.0,296488.0,Sold,17789.28
1.0,1.0,1.0,3754.0,268695.0,Sold,16121.7
1.0,1.0,1.0,3755.0,296156.0,Sold,17769.36
1.0,1.0,1.0,3763.0,278198.0,Sold,16691.88
1.0,1.0,1.0,3764.0,311590.0,Sold,18695.4
1.0,1.0,1.0,3766.0,285161.0,Sold,17109.66
1.0,1.0,1.0,3769.0,249480.0,Sold,14968.8
1.0,1.0,1.0,3774.0,278422.0,Sold,16705.32
1.0,1.0,1.0,3779.0,282547.0,Sold,16952.82
1.0,1.0,1.0,3786.0,255493.0,Sold,15329.58
1.0,1.0,1.0,3795.0,286912.0,Sold,17214.72
1.0,1.0,1.0,3807.0,314180.0,Sold,18850.8
1.0,1.0,1.0,3809.0,261774.0,Sold,15706.44
1.0,1.0,1.0,3814.0,288030.0,Sold,17281.8
1.0,1.0,1.0,3817.0,321708.0,Sold,19302.48
1.0,1.0,1.0,3822.0,276404.0,Sold,16584.239999999998
1.0,1.0,1.0,3831.0,317234.0,Sold,19034.04
1.0,1.0,1.0,3832.0,278281.0,Sold,16696.86
1.0,1.0,1.0,3833.0,312797.0,Sold,18767.82
1.0,1.0,1.0,3835.0,291765.0,Sold,17505.899999999998
1.0,1.0,1.0,3839.0,288028.0,Sold,17281.68
1.0,1.0,1.0,3840.0,270597.0,Sold,16235.82
1.0,1.0,1.0,3844.0,300159.0,Sold,18009.54
1.0,1.0,1.0,3848.0,284138.0,Sold,17048.28
1.0,1.0,1.0,3852.0,267910.0,Sold,16074.6
1.0,1.0,1.0,3854.0,288882.0,Sold,17332.92
1.0,1.0,1.0,3857.0,266455.0,Sold,15987.3
1.0,1.0,1.0,3876.0,312931.0,Sold,18775.86
1.0,1.0,1.0,3879.0,300426.0,Sold,18025.56
1.0,1.0,1.0,3888.0,273572.0,Sold,16414.32
1.0,1.0,1.0,3892.0,289061.0,Sold,17343.66
1.0,1.0,1.0,3894.0,270257.0,Sold,16215.42
1.0,1.0,1.0,3895.0,292626.0,Sold,17557.559999999998
1.0,1.0,1.0,3899.0,259590.0,Sold,15575.4
1.0,1.0,1.0,3904.0,305065.0,Sold,18303.9
1.0,1.0,1.0,3906.0,274009.0,Sold,16440.54
1.0,1.0,1.0,3910.0,256302.0,Sold,15378.12
1.0,1.0,1.0,3913.0,268645.0,Sold,16118.7
1.0,1.0,1.0,3913.0,307984.0,Sold,18479.04
1.0,1.0,1.0,3914.0,299128.0,Sold,17947.68
1.0,1.0,1.0,3919.0,275817.0,Sold,16549.02
1.0,1.0,1.0,3922.0,273503.0,Sold,16410.18
1.0,1.0,1.0,3922.0,293950.0,Sold,17637.0
1.0,1.0,1.0,3926.0,325820.0,Sold,19549.2
1.0,1.0,1.0,3934.0,266840.0,Sold,16010.4
1.0,1.0,1.0,3939.0,271190.0,Sold,16271.4
1.0,1.0,1.0,3947.0,319060.0,Sold,19143.6
1.0,1.0,1.0,3952.0,279724.0,Sold,16783.44
1.0,1.0,1.0,3958.0,293781.0,Sold,17626.86
1.0,1.0,1.0,3965.0,269988.0,Sold,16199.28
1.0,1.0,1.0,3969.0,286122.0,Sold,17167.32
1.0,1.0,1.0,3981.0,284172.0,Sold,17050.32
1.0,1.0,1.0,3981.0,288867.0,Sold,17332.02
1.0,1.0,1.0,3981.0,312151.0,Sold,18729.06
1.0,1.0,1.0,3984.0,273179.0,Sold,16390.739999999998
1.0,1.0,1.0,3984.0,301369.0,Sold,18082.14
1.0,1.0,1.0,3985.0,289707.0,Sold,17382.42
1.0,1.0,1.0,3989.0,289876.0,Sold,17392.559999999998
1.0,1.0,1.0,3993.0,318881.0,Sold,19132.86
1.0,1.0,1.0,3996.0,270951.0,Sold,16257.06
1.0,1.0,1.0,4004.0,290337.0,Sold,17420.22
1.0,1.0,1.0,4005.0,298262.0,Sold,17895.719999999998
1.0,1.0,1.0,4009.0,292673.0,Sold,17560.38
1.0,1.0,1.0,4014.0,269697.0,Sold,16181.82
1.0,1.0,1.0,4016.0,295366.0,Sold,17721.96
1.0,1.0,1.0,4023.0,272138.0,Sold,16328.28
1.0,1.0,1.0,4027.0,286783.0,Sold,17206.98
1.0,1.0,1.0,4030.0,277121.0,Sold,16627.26
1.0,1.0,1.0,4038.0,289149.0,Sold,17348.94
1.0,1.0,1.0,4045.0,276644.0,Sold,16598.64
1.0,1.0,1.0,4053.0,312092.0,Sold,18725.52
1.0,1.0,1.0,4064.0,255882.0,Sold,15352.92
1.0,1.0,1.0,4068.0,253346.0,Sold,15200.76
1.0,1.0,1.0,4072.0,289808.0,Sold,17388.48
1.0,1.0,1.0,4080.0,317094.0,Sold,19025.64
1.0,1.0,1.0,4090.0,277928.0,Sold,16675.68
1.0,1.0,1.0,4095.0,280883.0,Sold,16852.98
1.0,1.0,1.0,4104.0,284368.0,Sold,17062.079999999998
1.0,1.0,1.0,4106.0,265140.0,Sold,15908.4
1.0,1.0,1.0,4112.0,320807.0,Sold,19248.42
1.0,1.0,1.0,4117.0,290821.0,Sold,17449.26
1.0,1.0,1.0,4119.0,282485.0,Sold,16949.1
1.0,1.0,1.0,4121.0,307920.0,Sold,18475.2
1.0,1.0,1.0,4124.0,284253.0,Sold,17055.18
1.0,1.0,1.0,4125.0,289410.0,Sold,17364.6
1.0,1.0,1.0,4125.0,311601.0,Sold,18696.06
1.0,1.0,1.0,4139.0,294708.0,Sold,17682.48
1.0,1.0,1.0,4147.0,313448.0,Sold,18806.88
1.0,1.0,1.0,4148.0,290191.0,Sold,17411.46
1.0,1.0,1.0,4148.0,291558.0,Sold,17493.48
1.0,1.0,1.0,4160.0,265591.0,Sold,15935.46
1.0,1.0,1.0,4162.0,288514.0,Sold,17310.84
1.0,1.0,1.0,4184.0,257551.0,Sold,15453.06
1.0,1.0,1.0,4187.0,277420.0,Sold,16645.2
1.0,1.0,1.0,4187.0,293307.0,Sold,17598.42
1.0,1.0,1.0,4195.0,286465.0,Sold,17187.899999999998
1.0,1.0,1.0,4198.0,306165.0,Sold,18369.9
1.0,1.0,1.0,4217.0,286757.0,Sold,17205.42
1.0,1.0,1.0,4220.0,278579.0,Sold,16714.739999999998
1.0,1.0,1.0,4224.0,278716.0,Sold,16722.96
1.0,1.0,1.0,4229.0,275890.0,Sold,16553.399999999998
1.0,1.0,1.0,4231.0,282723.0,Sold,16963.38
1.0,1.0,1.0,4235.0,289266.0,Sold,17355.96
1.0,1.0,1.0,4240.0,284986.0,Sold,17099.16
1.0,1.0,1.0,4244.0,297642.0,Sold,17858.52
1.0,1.0,1.0,4250.0,281083.0,Sold,16864.98
1.0,1.0,1.0,4250.0,285692.0,Sold,17141.52
1.0,1.0,1.0,4252.0,293642.0,Sold,17618.52
1.0,1.0,1.0,4253.0,285074.0,Sold,17104.44
1.0,1.0,1.0,4255.0,296295.0,Sold,17777.7
1.0,1.0,1.0,4256.0,273466.0,Sold,16407.96
1.0,1.0,1.0,4260.0,257619.0,Sold,15457.14
1.0,1.0,1.0,4270.0,191223.0,Sold,11473.38
1.0,1.0,1.0,4277.0,280071.0,Sold,16804.26
1.0,1.0,1.0,4283.0,262017.0,Sold,15721.02
1.0,1.0,1.0,4285.0,277774.0,Sold,16666.44
1.0,1.0,1.0,4290.0,299668.0,Sold,17980.079999999998
1.0,1.0,1.0,4292.0,288277.0,Sold,17296.62
1.0,1.0,1.0,4306.0,292533.0,Sold,17551.98
1.0,1.0,1.0,4309.0,300337.0,Sold,18020.22
1.0,1.0,1.0,4316.0,267677.0,Sold,16060.62
1.0,1.0,1.0,4316.0,269127.0,Sold,16147.62
1.0,1.0,1.0,4317.0,321423.0,Sold,19285.38
1.0,1.0,1.0,4329.0,302178.0,Sold,18130.68
1.0,1.0,1.0,4329.0,316891.0,Sold,19013.46
1.0,1.0,1.0,4341.0,275761.0,Sold,16545.66
1.0,1.0,1.0,4358.0,272353.0,Sold,16341.18
1.0,1.0,1.0,4366.0,320197.0,Sold,19211.82
1.0,1.0,1.0,4367.0,291738.0,Sold,17504.28
1.0,1.0,1.0,4367.0,309477.0,Sold,18568.62
1.0,1.0,1.0,4370.0,329818.0,Sold,19789.08
1.0,1.0,1.0,4371.0,288166.0,Sold,17289.96
1.0,1.0,1.0,4379.0,293820.0,Sold,17629.2
1.0,1.0,1.0,4381.0,255816.0,Sold,15348.96
1.0,1.0,1.0,4382.0,293211.0,Sold,17592.66
1.0,1.0,1.0,4388.0,255684.0,Sold,15341.04
1.0,1.0,1.0,4405.0,299818.0,Sold,17989.079999999998
1.0,1.0,1.0,4408.0,293869.0,Sold,17632.14
1.0,1.0,1.0,4409.0,275206.0,Sold,16512.36
1.0,1.0,1.0,4413.0,275664.0,Sold,16539.84
1.0,1.0,1.0,4419.0,278209.0,Sold,16692.54
1.0,1.0,1.0,4430.0,300169.0,Sold,18010.14
1.0,1.0,1.0,4434.0,275969.0,Sold,16558.14
1.0,1.0,1.0,4443.0,323492.0,Sold,19409.52
1.0,1.0,1.0,4447.0,301990.0,Sold,18119.4
